4,16,0.5,0.5,0.00098966,0.0020956
16,82,0.2496,0.27491,0.00098977,0.0031474
64,355,0.12493,0.13445,0.00098973,0.0042242
256,1473,0.062476,0.067166,0.00098973,0.005621
1024,6022,0.031243,0.033678,0.00098984,0.010423
4096,24336,0.015621,0.016887,0.0009897,0.016926
16384,97818,0.0078107,0.0085021,0.00098965,0.018033
